fecha,periodo,p_t,p_h,p_v,p_i
2022-08-12,16,32.6674,65.0,2.56,500
2022-08-12,17,32.6674,65.0,2.56,500
2022-08-12,18,32.6674,65.0,2.56,500
2022-08-12,19,32.8994,67.0,3.38,500
2022-08-12,20,32.8994,67.0,3.38,500
2022-08-12,21,32.8994,67.0,3.38,500
2022-08-12,22,30.9687,75.0,3.49,500
2022-08-12,23,30.9687,75.0,3.49,500
2022-08-12,24,30.9687,75.0,3.49,500
2022-08-13,1,29.2492,82.0,2.29,500
2022-08-13,2,29.2492,82.0,2.29,500
2022-08-13,3,29.2492,82.0,2.29,500
2022-08-13,4,28.6016,85.0,2.5,500
2022-08-13,5,28.6016,85.0,2.5,500
2022-08-13,6,28.6016,85.0,2.5,500
2022-08-13,7,28.1735,86.0,2.18,804
2022-08-13,8,28.1735,86.0,2.18,804
2022-08-13,9,28.1735,86.0,2.18,804
2022-08-13,10,28.1105,85.0,0.92,500
2022-08-13,11,28.1105,85.0,0.92,500
2022-08-13,12,28.1105,85.0,0.92,500
2022-08-13,13,28.075,86.0,1.49,500
2022-08-13,14,28.075,86.0,1.49,500
2022-08-13,15,28.075,86.0,1.49,500
2022-08-13,16,30.339,76.0,3.44,500
2022-08-13,17,30.339,76.0,3.44,500
2022-08-13,18,30.339,76.0,3.44,500
2022-08-13,19,31.1228,75.0,3.3,500
2022-08-13,20,31.1228,75.0,3.3,500
2022-08-13,21,31.1228,75.0,3.3,500
2022-08-13,22,28.42,86.0,2.63,501
2022-08-13,23,28.42,86.0,2.63,501
2022-08-13,24,28.42,86.0,2.63,501
2022-08-14,1,26.9554,93.0,2.34,501
2022-08-14,2,26.9554,93.0,2.34,501
2022-08-14,3,26.9554,93.0,2.34,501
2022-08-14,4,27.0598,91.0,1.85,500
2022-08-14,5,27.0598,91.0,1.85,500
2022-08-14,6,27.0598,91.0,1.85,500
2022-08-14,7,27.0486,89.0,1.78,500
2022-08-14,8,27.0486,89.0,1.78,500
2022-08-14,9,27.0486,89.0,1.78,500
2022-08-14,10,27.2296,88.0,0.47,500
2022-08-14,11,27.2296,88.0,0.47,500
2022-08-14,12,27.2296,88.0,0.47,500
2022-08-14,13,26.6948,92.0,2.74,500
2022-08-14,14,26.6948,92.0,2.74,500
2022-08-14,15,26.6948,92.0,2.74,500
2022-08-14,16,28.7721,84.0,4.23,501
2022-08-14,17,28.7721,84.0,4.23,501
2022-08-14,18,28.7721,84.0,4.23,501
2022-08-14,19,31.025,70.0,4.16,500
2022-08-14,20,31.025,70.0,4.16,500
2022-08-14,21,31.025,70.0,4.16,500
2022-08-14,22,30.0243,72.0,1.32,500
2022-08-14,23,30.0243,72.0,1.32,500
2022-08-14,24,30.0243,72.0,1.32,500
2022-08-15,1,27.8397,86.0,1.12,500
2022-08-15,2,27.8397,86.0,1.12,500
2022-08-15,3,27.8397,86.0,1.12,500
2022-08-15,4,27.448,87.0,1.3,501
2022-08-15,5,27.448,87.0,1.3,501
2022-08-15,6,27.448,87.0,1.3,501
2022-08-15,7,27.2946,88.0,1.18,804
2022-08-15,8,27.2946,88.0,1.18,804
2022-08-15,9,27.2946,88.0,1.18,804
2022-08-15,10,27.075,89.0,0.97,500
2022-08-15,11,27.075,89.0,0.97,500
2022-08-15,12,27.075,89.0,0.97,500
2022-08-15,13,27.2125,89.0,0.99,501
2022-08-15,14,27.2125,89.0,0.99,501
2022-08-15,15,27.2125,89.0,0.99,501
2022-08-15,16,29.6553,79.0,1.83,501
2022-08-15,17,29.6553,79.0,1.83,501
2022-08-15,18,29.6553,79.0,1.83,501
2022-08-15,19,30.5212,77.0,2.86,501
2022-08-15,20,30.5212,77.0,2.86,501
2022-08-15,21,30.5212,77.0,2.86,501
2022-08-15,22,29.0891,81.0,3.2,501
2022-08-15,23,29.0891,81.0,3.2,501
2022-08-15,24,29.0891,81.0,3.2,501
2022-08-16,1,27.8125,86.0,1.94,500
2022-08-16,2,27.8125,86.0,1.94,500
2022-08-16,3,27.8125,86.0,1.94,500
2022-08-16,4,27.7683,86.0,0.91,500
2022-08-16,5,27.7683,86.0,0.91,500
2022-08-16,6,27.7683,86.0,0.91,500
2022-08-16,7,28.0922,86.0,1.8,804
2022-08-16,8,28.0922,86.0,1.8,804
2022-08-16,9,28.0922,86.0,1.8,804
2022-08-16,10,27.9452,85.0,1.89,804
2022-08-16,11,27.9452,85.0,1.89,804
2022-08-16,12,27.9452,85.0,1.89,804
2022-08-16,13,28.1978,84.0,2.41,804
2022-08-16,14,28.1978,84.0,2.41,804
2022-08-16,15,28.1978,84.0,2.41,804
2022-08-16,16,33.7697,60.0,1.44,500
2022-08-16,17,33.7697,60.0,1.44,500
2022-08-16,18,33.7697,60.0,1.44,500
2022-08-16,19,32.7442,67.0,3.36,500
2022-08-16,20,32.7442,67.0,3.36,500
2022-08-16,21,32.7442,67.0,3.36,500
2022-08-16,22,31.3273,72.0,4.16,500
2022-08-16,23,31.3273,72.0,4.16,500
2022-08-16,24,31.3273,72.0,4.16,500
2022-08-17,1,28.2896,89.0,3.15,501
2022-08-17,2,28.2896,89.0,3.15,501
2022-08-17,3,28.2896,89.0,3.15,501
2022-08-17,4,28.3321,91.0,2.49,500
2022-08-17,5,28.3321,91.0,2.49,500
2022-08-17,6,28.3321,91.0,2.49,500
2022-08-17,7,28.17,90.0,1.57,804
2022-08-17,8,28.17,90.0,1.57,804
2022-08-17,9,28.17,90.0,1.57,804
2022-08-17,10,27.9351,87.0,0.54,500
2022-08-17,11,27.9351,87.0,0.54,500
2022-08-17,12,27.9351,87.0,0.54,500
2022-08-17,13,28.1612,86.0,1.85,500
2022-08-17,14,28.1612,86.0,1.85,500
2022-08-17,15,28.1612,86.0,1.85,500
2022-08-17,16,32.6674,65.0,2.56,500
2022-08-17,17,32.6674,65.0,2.56,500
2022-08-17,18,32.6674,65.0,2.56,500
2022-08-17,19,32.8994,67.0,3.38,500
2022-08-17,20,32.8994,67.0,3.38,500
2022-08-17,21,32.8994,67.0,3.38,500
2022-08-17,22,30.9687,75.0,3.49,500
2022-08-17,23,30.9687,75.0,3.49,500
2022-08-17,24,30.9687,75.0,3.49,500
2022-08-18,1,29.2492,82.0,2.29,500
2022-08-18,2,29.2492,82.0,2.29,500
2022-08-18,3,29.2492,82.0,2.29,500
2022-08-18,4,28.6016,85.0,2.5,500
2022-08-18,5,28.6016,85.0,2.5,500
2022-08-18,6,28.6016,85.0,2.5,500
2022-08-18,7,28.1735,86.0,2.18,804
2022-08-18,8,28.1735,86.0,2.18,804
2022-08-18,9,28.1735,86.0,2.18,804
2022-08-18,10,28.1105,85.0,0.92,500
2022-08-18,11,28.1105,85.0,0.92,500
2022-08-18,12,28.1105,85.0,0.92,500
2022-08-18,13,28.075,86.0,1.49,500
2022-08-18,14,28.075,86.0,1.49,500
2022-08-18,15,28.075,86.0,1.49,500
2022-08-18,16,30.339,76.0,3.44,500
2022-08-18,17,30.339,76.0,3.44,500
2022-08-18,18,30.339,76.0,3.44,500
2022-08-18,19,31.1228,75.0,3.3,500
2022-08-18,20,31.1228,75.0,3.3,500
2022-08-18,21,31.1228,75.0,3.3,500
2022-08-18,22,28.42,86.0,2.63,501
2022-08-18,23,28.42,86.0,2.63,501
2022-08-18,24,28.42,86.0,2.63,501
2022-08-19,1,26.9554,93.0,2.34,501
2022-08-19,2,26.9554,93.0,2.34,501
2022-08-19,3,26.9554,93.0,2.34,501
2022-08-19,4,27.0598,91.0,1.85,500
2022-08-19,5,27.0598,91.0,1.85,500
2022-08-19,6,27.0598,91.0,1.85,500
2022-08-19,7,27.0486,89.0,1.78,500
2022-08-19,8,27.0486,89.0,1.78,500
2022-08-19,9,27.0486,89.0,1.78,500
2022-08-19,10,27.2296,88.0,0.47,500
2022-08-19,11,27.2296,88.0,0.47,500
2022-08-19,12,27.2296,88.0,0.47,500
2022-08-19,13,26.6948,92.0,2.74,500
2022-08-19,14,26.6948,92.0,2.74,500
2022-08-19,15,26.6948,92.0,2.74,500
2022-08-19,16,28.7721,84.0,4.23,501
2022-08-19,17,28.7721,84.0,4.23,501
2022-08-19,18,28.7721,84.0,4.23,501
2022-08-19,19,31.025,70.0,4.16,500
2022-08-19,20,31.025,70.0,4.16,500
2022-08-19,21,31.025,70.0,4.16,500
2022-08-19,22,30.0243,72.0,1.32,500
2022-08-19,23,30.0243,72.0,1.32,500
2022-08-19,24,30.0243,72.0,1.32,500
2022-08-20,1,27.8397,86.0,1.12,500
2022-08-20,2,27.8397,86.0,1.12,500
2022-08-20,3,27.8397,86.0,1.12,500
2022-08-20,4,27.448,87.0,1.3,501
2022-08-20,5,27.448,87.0,1.3,501
2022-08-20,6,27.448,87.0,1.3,501
2022-08-20,7,27.2946,88.0,1.18,804
2022-08-20,8,27.2946,88.0,1.18,804
2022-08-20,9,27.2946,88.0,1.18,804
2022-08-20,10,27.075,89.0,0.97,500
2022-08-20,11,27.075,89.0,0.97,500
2022-08-20,12,27.075,89.0,0.97,500
2022-08-20,13,27.2125,89.0,0.99,501
2022-08-20,14,27.2125,89.0,0.99,501
2022-08-20,15,27.2125,89.0,0.99,501
2022-08-20,16,29.6553,79.0,1.83,501
2022-08-20,17,29.6553,79.0,1.83,501
2022-08-20,18,29.6553,79.0,1.83,501
2022-08-20,19,30.5212,77.0,2.86,501
2022-08-20,20,30.5212,77.0,2.86,501
2022-08-20,21,30.5212,77.0,2.86,501
2022-08-20,22,29.0891,81.0,3.2,501
2022-08-20,23,29.0891,81.0,3.2,501
2022-08-20,24,29.0891,81.0,3.2,501
2022-08-21,1,27.8125,86.0,1.94,500
2022-08-21,2,27.8125,86.0,1.94,500
2022-08-21,3,27.8125,86.0,1.94,500
2022-08-21,4,27.7683,86.0,0.91,500
2022-08-21,5,27.7683,86.0,0.91,500
2022-08-21,6,27.7683,86.0,0.91,500
2022-08-21,7,28.0922,86.0,1.8,804
2022-08-21,8,28.0922,86.0,1.8,804
2022-08-21,9,28.0922,86.0,1.8,804
2022-08-21,10,27.9452,85.0,1.89,804
2022-08-21,11,27.9452,85.0,1.89,804
2022-08-21,12,27.9452,85.0,1.89,804
2022-08-21,13,28.1978,84.0,2.41,804
2022-08-21,14,28.1978,84.0,2.41,804
2022-08-21,15,28.1978,84.0,2.41,804
2022-08-21,16,33.7697,60.0,1.44,500
2022-08-21,17,33.7697,60.0,1.44,500
2022-08-21,18,33.7697,60.0,1.44,500
2022-08-21,19,32.7442,67.0,3.36,500
2022-08-21,20,32.7442,67.0,3.36,500
2022-08-21,21,32.7442,67.0,3.36,500
2022-08-21,22,31.3273,72.0,4.16,500
2022-08-21,23,31.3273,72.0,4.16,500
2022-08-21,24,31.3273,72.0,4.16,500
2022-08-22,1,28.2896,89.0,3.15,501
2022-08-22,2,28.2896,89.0,3.15,501
2022-08-22,3,28.2896,89.0,3.15,501
2022-08-22,4,28.3321,91.0,2.49,500
2022-08-22,5,28.3321,91.0,2.49,500
2022-08-22,6,28.3321,91.0,2.49,500
2022-08-22,7,28.17,90.0,1.57,804
2022-08-22,8,28.17,90.0,1.57,804
2022-08-22,9,28.17,90.0,1.57,804
2022-08-22,10,27.9351,87.0,0.54,500
2022-08-22,11,27.9351,87.0,0.54,500
2022-08-22,12,27.9351,87.0,0.54,500
2022-08-22,13,28.1612,86.0,1.85,500
2022-08-22,14,28.1612,86.0,1.85,500
2022-08-22,15,28.1612,86.0,1.85,500
2022-08-22,16,32.6674,65.0,2.56,500
2022-08-22,17,32.6674,65.0,2.56,500
2022-08-22,18,32.6674,65.0,2.56,500
2022-08-22,19,32.8994,67.0,3.38,500
2022-08-22,20,32.8994,67.0,3.38,500
2022-08-22,21,32.8994,67.0,3.38,500
2022-08-22,22,30.9687,75.0,3.49,500
2022-08-22,23,30.9687,75.0,3.49,500
2022-08-22,24,30.9687,75.0,3.49,500
2022-08-23,1,31.3,94.0,5.6,39
2022-08-23,2,31.3,94.0,5.6,39
2022-08-23,3,30.1,100.0,3.7,39
2022-08-23,4,31.3,100.0,0.0,41
2022-08-23,5,27.3,94.0,22.2,42
2022-08-23,6,32.1,83.0,7.4,41
2022-08-23,7,36.3,65.0,7.4,3
2022-08-23,8,38.1,74.0,7.4,18
2022-08-23,9,37.5,83.0,9.3,3
2022-08-23,10,40.2,66.0,9.3,3
2022-08-23,11,40.9,55.0,9.3,3
2022-08-23,12,40.4,62.0,7.4,3
2022-08-23,13,39.8,62.0,3.7,3
2022-08-23,14,38.4,70.0,7.4,3
2022-08-23,15,37.3,65.0,9.3,3
2022-08-23,16,35.2,78.0,9.3,3
2022-08-23,17,33.6,88.0,3.7,3
2022-08-23,18,30.9,100.0,3.7,3
2022-08-23,19,30.0,94.0,3.7,3
2022-08-23,20,29.7,94.0,5.6,35
2022-08-23,21,30.0,94.0,3.7,35
2022-08-23,22,31.6,94.0,5.6,35
2022-08-23,23,31.6,94.0,5.6,35
2022-08-23,24,31.9,94.0,3.7,35
2022-08-24,1,28.9346,77.0,2.97,803
2022-08-24,2,28.9346,77.0,2.97,803
2022-08-24,3,28.9346,77.0,2.97,803
2022-08-24,4,28.3862,81.0,2.49,500
2022-08-24,5,28.3862,81.0,2.49,500
2022-08-24,6,28.3862,81.0,2.49,500
2022-08-24,7,27.3602,87.0,1.82,500
2022-08-24,8,27.3602,87.0,1.82,500
2022-08-24,9,27.3602,87.0,1.82,500
2022-08-24,10,26.8561,88.0,1.66,500
2022-08-24,11,26.8561,88.0,1.66,500
2022-08-24,12,26.8561,88.0,1.66,500
2022-08-24,13,27.9907,85.0,0.52,501
2022-08-24,14,27.9907,85.0,0.52,501
2022-08-24,15,27.9907,85.0,0.52,501
2022-08-24,16,28.458,83.0,1.97,500
2022-08-24,17,28.458,83.0,1.97,500
2022-08-24,18,28.458,83.0,1.97,500
2022-08-24,19,31.0764,71.0,2.57,500
2022-08-24,20,31.0764,71.0,2.57,500
2022-08-24,21,31.0764,71.0,2.57,500
2022-08-24,22,30.6043,73.0,0.5,500
2022-08-24,23,30.6043,73.0,0.5,500
2022-08-24,24,30.6043,73.0,0.5,500
2022-08-25,1,29.8,100.0,3.7,41
2022-08-25,2,30.8,100.0,3.7,41
2022-08-25,3,31.1,88.0,3.7,35
2022-08-25,4,32.2,83.0,3.7,35
2022-08-25,5,33.0,88.0,3.7,35
2022-08-25,6,32.3,78.0,7.4,35
2022-08-25,7,35.2,69.0,7.4,3
2022-08-25,8,36.1,74.0,9.3,3
2022-08-25,9,36.8,70.0,14.8,4
2022-08-25,10,36.2,70.0,22.2,4
2022-08-25,11,35.9,78.0,25.9,4
2022-08-25,12,36.2,78.0,24.1,4
2022-08-25,13,37.1,78.0,16.7,4
2022-08-25,14,35.5,83.0,13.0,4
2022-08-25,15,35.4,83.0,6.4,4
2022-08-25,16,33.8,88.0,3.7,4
2022-08-25,17,29.9,94.0,5.6,7
2022-08-25,18,29.5,94.0,7.4,6
2022-08-25,19,29.7,94.0,5.6,3
2022-08-25,20,29.7,94.0,5.6,35
2022-08-25,21,31.1,88.0,3.7,35
